,0,1,2
989,Mon Apr 12 02:29:09 +0000 2021,1381434181515796482,"rt @moshipremiums: hi everyone i have an ongoing sale on spotify premium!! dm to avail ❤️

🏷️spotify premium, spotify, spotify solo, spotif…"
990,Mon Apr 12 02:29:09 +0000 2021,1381434181809434625,"rt @nct_charts: .@nctsmtown ""resonance pt.2"" has surpassed 200 million streams on spotify. https://t.co/qm5oghdsws"
991,Mon Apr 12 02:29:09 +0000 2021,1381434181113106432,"since yall here, please don’t forget 

stream film out: https://t.co/hwh9cfibwq
jk x film out:… https://t.co/spstw5smwr"
992,Mon Apr 12 02:29:09 +0000 2021,1381434182363136002,"rt @moricalliope: ♪☆ 1 million views!! ☆♪

thank you... i am eternally grateful.
╰(*´︶`*)╯♡
https://t.co/uvix9xhfqf"
993,Mon Apr 12 02:29:09 +0000 2021,1381434182405001221,"rt @sugakookie_luv: #teamspice

this post is only for you!!

🥳 #teamspice🥳
jk streamers

the battle starts now!! 

*listen to full song
*po…"
994,Mon Apr 12 02:29:09 +0000 2021,1381434182706995200,really miss them https://t.co/zhicwhddig
995,Mon Apr 12 02:29:09 +0000 2021,1381434183025897474,rt @wendydaily221: wendy is the cover of spotify's hot hits korea featuring hit songs from south korea and abroad with like water as the #1…
996,Mon Apr 12 02:29:09 +0000 2021,1381434184057581568,in this video me and myself try and hunt down kenzie r0ckr0bsters comment on the bts dna music video
997,Mon Apr 12 02:29:10 +0000 2021,1381434184737026049,"rt @nct_charts: .@nctsmtown ""resonance pt.2"" has surpassed 200 million streams on spotify. https://t.co/qm5oghdsws"
998,Mon Apr 12 02:29:10 +0000 2021,1381434185064194048,rt @crumpetscalling: my daughter will be turning 21 in november. i am prepping now for things she may enjoy as a gift. asked her and she wa…
